cycle,CAND_ID,CAND_ELECTION_YR,FEC_ELECTION_YR,CMTE_ID,CMTE_TP,CMTE_DSGN,LINKAGE_ID
2006,H6MN03121,2006,2006,C00426726,H,P,40481
2006,H6MN04228,2006,2006,C00414276,H,P,40534
2006,H6MN05175,2006,2006,C00420620,H,P,40563
2006,H6MN05183,2006,2006,C00422410,H,P,40565
2006,H6MN05191,2006,2006,C00422071,H,P,40567
2006,H6MN05209,2006,2006,C00422949,H,P,40569
2006,H6MN05217,2006,2006,C00423343,H,P,40571
2006,H6MN05225,2006,2006,C00422329,H,P,40572
2006,H6MN05233,2006,2006,C00422337,H,P,40574
2006,H6MN05241,2006,2006,C00422584,H,P,40576
2006,H6MN05258,2006,2006,C00422865,H,P,40578
2006,H6MN05274,2006,2006,C00423368,H,P,40579
2006,H6MN05282,2006,2006,C00424549,H,P,40580
2006,H6MN05290,2006,2006,C00424945,H,P,40582
2006,H6MN06074,2006,2006,C00426239,H,J,40608
2006,H6MN06074,2006,2006,C00425330,N,J,40607
2006,H6MN06074,2006,2006,C00421636,N,J,40606
2006,H6MN06074,2006,2006,C00410118,H,P,40609
2006,H6MN06082,2006,2006,C00409748,H,P,40613
2006,H6MN06090,2006,2006,C00409896,H,P,40614
2006,H6MN06108,2006,2006,C00410332,H,P,40615
2006,H6MN06116,2006,2006,C00410399,H,P,40617
2006,H6MN06124,2006,2006,C00411066,H,P,40618
2006,H6MN06132,2006,2006,C00414029,H,P,40619
2006,H6MN06140,2006,2006,C00423517,H,P,40620
2006,H6MN07262,2006,2006,C00416776,H,P,40672
2006,H6MN08047,2006,2006,C00187419,H,P,40697
2006,H6MN08112,2006,2006,C00425025,H,P,40710
2006,H6MO00024,2006,2006,C00411959,U,U,40715
2006,H6MO01022,1998,2006,C00060582,H,A,40749
2006,H6MO01220,2006,2006,C00423335,H,P,40790
2006,H6MO02244,2006,2006,C00415349,H,P,40844
2006,H6MO02251,2006,2006,C00415968,H,P,40846
2006,H6MO02269,2006,2006,C00420877,H,P,40848
2006,H6MO02277,2006,2006,C00423400,H,P,40849
2006,H6MO03101,2006,2006,C00422915,H,P,40862
2006,H6MO03291,2006,2006,C00426593,H,P,40931
2006,H6MO04141,2006,2006,C00025973,H,P,40975
2006,H6MO04174,2006,2006,C00417220,H,P,40981
2006,H6MO05189,2006,2006,C00425983,H,P,41023
2006,H6MO06112,2004,2006,C00392597,H,P,41079
2006,H6MO06187,2006,2006,C00415844,H,P,41094
2006,H6MO07128,2006,2006,C00304758,H,P,41125
2006,H6MO08084,2006,2006,C00320457,H,P,41166
2006,H6MO08100,2006,2006,C00425678,H,P,41169
2006,H6MO09215,2006,2006,C00420026,H,P,41222
2006,H6MS01115,2006,2006,C00425249,H,P,41272
2006,H6MS02121,2006,2006,C00413112,H,P,41315
2006,H6MS02139,2006,2006,C00413211,H,P,41317
2006,H6MS02147,2006,2006,C00420232,H,P,41319
2006,H6MS03046,2006,2006,C00308577,H,P,41351
2006,H6MT00063,2006,2006,C00412924,H,P,41445
2006,H6MT00071,2006,2006,C00421792,H,P,41447
2006,H6NC02080,2006,2006,C00311555,H,P,41568
2006,H6NC02106,2006,2006,C00423327,H,P,41571
2006,H6NC03120,2006,2006,C00413609,H,P,41614
2006,H6NC04037,2006,2006,C00195628,H,P,41643
2006,H6NC04128,2006,2006,C00418921,H,P,41677
2006,H6NC05083,2006,2006,C00422253,H,P,41708
2006,H6NC05109,2006,2006,C00421867,H,P,41710
2006,H6NC06081,2006,2006,C00422956,H,P,41731
2006,H6NC07063,2006,2006,C00414581,H,P,41762
2006,H6NC07063,2006,2006,C00312298,H,A,41763
2006,H6NC07147,2006,2006,C00410845,H,P,41778
2006,H6NC07154,2006,2006,C00424705,H,P,41780
2006,H6NC08020,1998,2006,C00015149,H,P,41798
2006,H6NC08111,2006,2006,C00416719,H,P,41817
2006,H6NC09150,2006,2006,C00413054,H,P,41862
2006,H6NC10117,2004,2006,C00200980,H,P,41901
2006,H6NC10141,2006,2006,C00422857,H,P,41904
2006,H6NC11172,2006,2006,C00413393,H,P,41941
2006,H6NC11180,2006,2006,C00421875,H,P,41943
2006,H6NC13012,2006,2006,C00418657,H,P,41947
2006,H6NC13020,2006,2006,C00421354,H,P,41949
2006,H6ND00090,2006,2006,C00422840,H,P,41976
2006,H6NE01093,2006,2006,C00419713,H,P,41997
2006,H6NE02117,2006,2006,C00414409,H,P,42026
2006,H6NE03099,2006,2006,C00411413,H,P,42061
2006,H6NE03107,2006,2006,C00412494,H,P,42063
2006,H6NE03115,2006,2006,C00412890,H,P,42065
2006,H6NE03115,2006,2006,C00425322,N,J,42066
2006,H6NE03123,2006,2006,C00414359,H,P,42068
2006,H6NE03131,2006,2006,C00414656,H,P,42069
2006,H6NH01214,2006,2006,C00412510,H,P,42132
2006,H6NH01222,2006,2006,C00413997,H,P,42134
2006,H6NH01230,2006,2006,C00419978,H,P,42135
2006,H6NH01248,2006,2006,C00421347,H,P,42137
2006,H6NH02055,1996,2006,C00316497,H,P,42155
2006,H6NH02121,2006,2006,C00416248,H,P,42166
2006,H6NH02139,2006,2006,C00421149,H,P,42168
2006,H6NJ02046,1994,2006,C00097543,H,P,42236
2006,H6NJ02145,2006,2006,C00427237,H,P,42253
2006,H6NJ02178,2006,2006,C00430330,H,P,42257
2006,H6NJ03135,2006,2006,C00415091,H,P,42283
2006,H6NJ04133,2006,2006,C00424036,H,P,42307
2006,H6NJ05148,2006,2006,C00419952,H,P,42336
2006,H6NJ05155,2006,2006,C00422600,H,P,42338
2006,H6NJ06187,2006,2006,C00415828,H,P,42378
2006,H6NJ06203,2006,2006,C00426346,H,P,42380
2006,H6NJ07110,2006,2006,C00415430,H,P,42409
2006,H6NJ07128,2006,2006,C00417600,H,P,42411
2006,H6NJ08118,2006,2006,C00313510,H,P,42451
2006,H6NJ08134,2006,2006,C00424457,H,P,42455
2006,H6NJ09165,2006,2006,C00313494,H,P,42524
2006,H6NJ09215,2006,2006,C00423772,H,P,42533
2006,H6NJ11112,2006,2006,C00425124,H,P,42590
2006,H6NJ12144,2006,2006,C00313684,H,P,42634
2006,H6NJ12185,2006,2006,C00430314,H,P,42641
2006,H6NJ13191,2006,2006,C00410753,H,P,42686
2006,H6NJ13209,2006,2006,C00415034,H,P,42688
2006,H6NM01079,2000,2006,C00343442,H,P,42763
2006,H6NM02085,2006,2006,C00419259,H,P,42798
2006,H6NM03042,2006,2006,C00424465,H,A,42809
2006,H6NV01158,2006,2006,C00421628,H,P,42864
2006,H6NV02032,2006,2006,C00310011,H,P,42888
2006,H6NV02032,2006,2006,C00393181,H,J,42889
2006,H6NV02156,2006,2006,C00409524,H,P,42911
2006,H6NV02164,2006,2006,C00410837,H,P,42912
2006,H6NV02172,2006,2006,C00412064,H,P,42914
2006,H6NV02180,2006,2006,C00414862,H,P,42916
2006,H6NV02180,2006,2006,C00428805,N,J,42917
2006,H6NV02222,2006,2006,C00430801,H,P,42923
2006,H6NV03014,2006,2006,C00417410,H,P,42926
2006,H6NV03022,2006,2006,C00419325,H,P,42928
2006,H6NV03022,2006,2006,C00428805,N,J,42929
2006,H6NV03030,2006,2006,C00423145,H,P,42932
2006,H6NY00060,2006,2006,C00421883,H,P,42943
2006,H6NY00078,2006,2006,C00422634,H,P,42945
2006,H6NY01100,2006,2006,C00421131,H,P,42966
2006,H6NY02116,2006,2006,C00415836,H,P,42998
2006,H6NY03031,2006,2006,C00213611,H,P,43031
2006,H6NY03130,2006,2006,C00422725,H,P,43047
2006,H6NY03155,2006,2006,C00424655,H,P,43049
2006,H6NY04112,2006,2006,C00318931,H,P,43080
2006,H6NY04120,2006,2006,C00426106,H,P,43082
2006,H6NY10085,2006,2006,C00424051,H,P,43231
2006,H6NY10093,2006,2006,C00423715,H,P,43233
2006,H6NY11109,2006,2006,C00409912,H,P,43278
2006,H6NY11117,2006,2006,C00411702,H,P,43280
2006,H6NY11166,2006,2006,C00428235,H,P,43285
2006,H6NY13030,1992,2006,C00168823,H,P,43342
2006,H6NY13071,2006,2006,C00421453,H,P,43347
2006,H6NY14228,2006,2006,C00430710,H,P,43410
2006,H6NY14228,2006,2006,C00415620,H,A,43411
2006,H6NY14236,2006,2006,C00429548,H,P,43413
2006,H6NY17148,2006,2006,C00428607,H,P,43503
2006,H6NY18146,2006,2006,C00424721,H,P,43522
2006,H6NY18153,2006,2006,C00428292,H,P,43524
2006,H6NY19029,2006,2006,C00302422,H,P,43547
2006,H6NY19102,2006,2006,C00413450,H,P,43560
2006,H6NY19110,2006,2006,C00414292,H,P,43562
2006,H6NY19128,2006,2006,C00414920,H,P,43564
2006,H6NY19136,2006,2006,C00416503,H,P,43565
2006,H6NY19144,2006,2006,C00417451,H,P,43567
2006,H6NY19144,2006,2006,C00420323,H,J,43568
2006,H6NY19151,2006,2006,C00420968,H,P,43570
2006,H6NY20167,2006,2006,C00413914,H,P,43615
2006,H6NY20175,2006,2006,C00421156,H,P,43617
2006,H6NY20183,2006,2006,C00421511,H,P,43619
2006,H6NY20191,2006,2006,C00422931,H,P,43620
2006,H6NY21124,2006,2006,C00426619,H,P,43651
2006,H6NY23500,2006,2006,C00413120,H,P,43701
2006,H6NY24102,2006,2006,C00410464,H,P,43722
2006,H6NY24110,2006,2006,C00418053,H,P,43723
2006,H6NY24128,2006,2006,C00418541,H,P,43724
2006,H6NY24128,2006,2006,C00427559,N,J,43725
2006,H6NY24136,2006,2006,C00421826,H,P,43728
2006,H6NY24144,2006,2006,C00422220,H,P,43730
2006,H6NY24144,2006,2006,C00426239,H,J,43731
2006,H6NY25117,2006,2006,C00416081,H,P,43761
2006,H6NY25125,2006,2006,C00417550,H,P,43763
2006,H6NY25125,2006,2006,C00427559,N,J,43764
2006,H6NY26107,2006,2006,C00428508,H,P,43810
2006,H6NY27162,2006,2006,C00430272,H,P,43871
2006,H6NY28053,2006,2006,C00426627,H,P,43887
2006,H6NY29150,2004,2006,C00401737,H,P,43935
2006,H6NY29150,2004,2006,C00405977,N,J,43936
2006,H6NY29168,2006,2006,C00411306,H,P,43937
2006,H6NY29168,2006,2006,C00426577,H,J,43938
2006,H6NY29176,2006,2006,C00419200,H,P,43940
2006,H6NY36015,2002,2006,C00025379,H,P,44091
2006,H6OH00015,2006,2006,C00418152,H,P,44166
2006,H6OH02078,2006,2006,C00410456,H,P,44227
2006,H6OH02086,2006,2006,C00427500,H,J,44230
2006,H6OH02086,2006,2006,C00410647,H,P,44229
2006,H6OH02086,2006,2006,C00427641,H,J,44231
2006,H6OH02094,2005,2006,C00411207,H,P,44235
2006,H6OH02102,2005,2006,C00411215,H,P,44236
2006,H6OH02110,2006,2006,C00411488,H,P,44238
2006,H6OH02128,2005,2006,C00411397,H,P,44240
2006,H6OH02144,2006,2006,C00418475,H,P,44241
2006,H6OH02151,2006,2006,C00411777,H,P,44243
2006,H6OH02177,2005,2006,C00411975,H,P,44246
2006,H6OH02185,2005,2006,C00411983,H,P,44247
2006,H6OH02243,2006,2006,C00419069,H,P,44254
2006,H6OH02250,2006,2006,C00420604,H,P,44256
2006,H6OH02268,2006,2006,C00426353,H,P,44258
2006,H6OH03134,2006,2006,C00413799,H,P,44281
2006,H6OH03142,2006,2006,C00418061,H,P,44282
2006,H6OH03159,2006,2006,C00427732,H,P,44283
2006,H6OH04082,2006,2006,C00416594,H,P,44308
2006,H6OH04090,2006,2006,C00417337,H,P,44310
2006,H6OH04108,2006,2006,C00417436,H,P,44312
2006,H6OH04116,2006,2006,C00418012,H,P,44313
2006,H6OH04124,2006,2006,C00418798,H,P,44315
2006,H6OH04132,2006,2006,C00420562,H,P,44316
2006,H6OH06038,2006,2006,C00265892,H,P,44376
2006,H6OH06079,2006,2006,C00409235,H,P,44384
2006,H6OH06087,2006,2006,C00411629,H,P,44385
2006,H6OH06095,2006,2006,C00412015,H,P,44386
2006,H6OH06103,2006,2006,C00413526,H,P,44388
2006,H6OH06111,2006,2006,C00413633,H,P,44389
2006,H6OH06111,2006,2006,C00420307,N,J,44390
2006,H6OH06111,2006,2006,C00427641,H,J,44394
2006,H6OH06111,2006,2006,C00423590,N,J,44393
2006,H6OH06111,2006,2006,C00422196,N,J,44392
2006,H6OH06111,2006,2006,C00420794,H,J,44391
2006,H6OH07085,2006,2006,C00411264,H,P,44423
2006,H6OH07093,2006,2006,C00421073,H,P,44424
2006,H6OH07101,2006,2006,C00426544,H,P,44426
2006,H6OH10097,2006,2006,C00418640,H,P,44517
2006,H6OH10105,2006,2006,C00419127,H,P,44519
2006,H6OH11145,2006,2006,C00417170,H,P,44562
2006,H6OH12085,2006,2006,C00422402,H,P,44593
2006,H6OH13125,2006,2006,C00416222,H,P,44628
2006,H6OH13133,2006,2006,C00429357,N,J,44631
2006,H6OH13133,2006,2006,C00417816,H,P,44630
2006,H6OH13141,2006,2006,C00422196,N,J,44635
2006,H6OH13141,2006,2006,C00420794,H,J,44634
2006,H6OH13141,2006,2006,C00419812,H,P,44633
2006,H6OH13141,2006,2006,C00423285,Y,J,44636
2006,H6OH13158,2006,2006,C00419879,H,P,44638
2006,H6OH13166,2006,2006,C00420372,H,P,44640
2006,H6OH13174,2006,2006,C00420653,H,P,44641
2006,H6OH13182,2006,2006,C00423418,H,P,44643
2006,H6OH13190,2006,2006,C00423046,H,P,44644
2006,H6OH13216,2006,2006,C00420331,H,P,44647
2006,H6OH14164,2006,2006,C00415919,H,P,44702
2006,H6OH14180,2006,2006,C00426536,H,A,44706
2006,H6OH15088,2006,2006,C00410951,H,P,44739
2006,H6OH15096,2006,2006,C00415802,H,P,44740
2006,H6OH15104,2006,2006,C00416156,H,P,44741
2006,H6OH15104,2006,2006,C00429357,N,J,44742
2006,H6OH16029,2006,2006,C00005041,H,P,44762
2006,H6OH16102,2006,2006,C00418368,H,P,44779
2006,H6OH18124,2006,2006,C00413203,H,P,44838
2006,H6OH18132,2006,2006,C00414102,H,P,44839
2006,H6OH18140,2006,2006,C00415786,H,P,44841
2006,H6OH18157,2006,2006,C00416818,H,P,44842
2006,H6OH18165,2006,2006,C00420489,H,P,44844
2006,H6OH18231,2006,2006,C00427690,H,P,44851
2006,H6OH20138,1992,2006,C00047498,H,P,44942
2006,H6OH23033,2006,2006,C00325704,H,P,45027
2006,H6OH23033,2006,2006,C00221432,H,A,45028
2006,H6OK00039,2006,2006,C00425405,H,P,45045
2006,H6OK00039,2006,2006,C00423673,U,U,45046
2006,H6OK01169,2006,2006,C00425074,H,P,45101
2006,H6OK01177,2006,2006,C00426155,H,P,45103
2006,H6OK03116,2002,2006,C00380345,H,P,45189
2006,H6OK03116,2002,2006,C00312884,H,A,45190
2006,H6OK03165,2006,2006,C00425306,H,P,45205
2006,H6OK03181,2006,2006,C00412205,H,P,45207
2006,H6OK03199,2006,2006,C00418624,H,P,45209
2006,H6OK03207,2006,2006,C00423806,H,P,45211
2006,H6OK04106,2006,2006,C00427278,H,P,45235
2006,H6OK05152,2006,2006,C00415646,H,P,45281
2006,H6OK05160,2006,2006,C00415778,H,P,45283
2006,H6OK05178,2006,2006,C00416255,H,P,45285
2006,H6OK05186,2006,2006,C00416974,H,P,45287
2006,H6OK05194,2006,2006,C00417808,H,P,45288
2006,H6OK05202,2006,2006,C00418020,H,P,45289
2006,H6OK05210,2006,2006,C00420455,H,P,45291
2006,H6OK05228,2006,2006,C00421750,H,P,45293
2006,H6OK05236,2006,2006,C00425850,H,P,45295
2006,H6OK05244,2006,2006,C00425843,H,P,45297
2006,H6OR01209,2006,2006,C00412700,H,P,45379
2006,H6OR01217,2006,2006,C00421263,H,P,45381
2006,H6OR01225,2006,2006,C00422089,H,P,45383
2006,H6OR01233,2006,2006,C00429332,H,P,45385
2006,H6OR02116,2006,2006,C00333427,H,P,45428
2006,H6OR02132,2006,2006,C00419689,H,P,45431
2006,H6OR02140,2006,2006,C00419770,H,P,45433
2006,H6OR02157,2006,2006,C00420190,H,P,45435
2006,H6OR02165,2006,2006,C00423723,H,P,45437
2006,H6OR03064,2006,2006,C00415992,N,J,45457
2006,H6OR03064,2006,2006,C00307314,H,P,45456
2006,H6OR03155,2006,2006,C00423152,H,P,45473
2006,H6OR04047,2006,2006,C00215905,H,P,45497
2006,H6OR04195,2006,2006,C00422121,H,P,45540
2006,H6OR05069,2006,2006,C00316307,H,P,45564
2006,H6OR05069,2006,2006,C00386342,X,J,45565
2006,H6OR05119,2006,2006,C00422097,H,P,45572
2006,H6PA04102,2006,2006,C00412528,H,P,45721
2006,H6PA04110,2006,2006,C00413310,H,P,45723
2006,H6PA05091,2006,2006,C00311852,H,P,45760
2006,H6PA05125,2006,2006,C00421362,H,P,45767
2006,H6PA06107,2006,2006,C00412486,H,P,45796
2006,H6PA07097,2006,2006,C00414797,H,P,45843
2006,H6PA07105,2006,2006,C00425694,N,J,45845
2006,H6PA07105,2006,2006,C00419291,H,P,45844
2006,H6PA07105,2006,2006,C00428441,H,J,45846
2006,H6PA08194,2006,2006,C00428441,H,J,45901
2006,H6PA08194,2006,2006,C00426577,H,J,45899
2006,H6PA08194,2006,2006,C00428227,H,J,45900
2006,H6PA08194,2006,2006,C00425694,N,J,45898
2006,H6PA08194,2006,2006,C00411991,H,P,45897
2006,H6PA08202,2006,2006,C00412361,H,P,45906
2006,H6PA08210,2006,2006,C00414763,H,P,45908
2006,H6PA09093,2006,2006,C00425652,H,P,45934
2006,H6PA10026,1998,2006,C00047548,H,P,45955
2006,H6PA10109,2006,2006,C00414391,H,P,45980
2006,H6PA10109,2006,2006,C00426577,H,J,45981
2006,H6PA10117,2006,2006,C00424531,H,A,45984
2006,H6PA11065,2006,2006,C00414136,H,P,46003
2006,H6PA12030,2006,2006,C00019075,H,P,46029
2006,H6PA12071,2006,2006,C00421503,H,P,46036
2006,H6PA13087,2006,2006,C00416784,H,P,46065
2006,H6PA14135,2006,2006,C00408930,H,P,46091
2006,H6PA14150,2006,2006,C00415018,H,P,46092
2006,H6PA15140,2006,2006,C00419515,H,P,46121
2006,H6PA15157,2006,2006,C00423137,H,P,46123
2006,H6PA16197,2006,2006,C00310136,H,P,46169
2006,H6PA16197,2006,2006,C00428813,N,J,46170
2006,H6PA16262,2006,2006,C00411355,H,P,46188
2006,H6PA16288,2006,2006,C00421933,H,P,46190
2006,H6PA17153,2006,2006,C00421719,H,P,46220
2006,H6PA18193,2006,2006,C00413880,H,P,46276
2006,H6PA18201,2006,2006,C00419143,H,P,46277
2006,H6PA19118,2006,2006,C00414193,H,P,46317
2006,H6PA19126,2006,2006,C00416909,H,P,46318
2006,H6RI01088,2006,2006,C00426833,H,P,46524
2006,H6RI01096,2006,2006,C00426973,H,P,46526
2006,H6RI02227,2002,2006,C00380907,H,A,46589
2006,H6RI02268,2006,2006,C00411272,H,P,46596
2006,H6SC01128,2006,2006,C00420091,H,P,46645
2006,H6SC03025,1994,2006,C00016212,H,P,46688
2006,H6SC03074,2006,2006,C00414771,H,P,46699
2006,H6SC04148,2006,2006,C00424093,H,P,46753
2006,H6SC04155,2006,2006,C00422139,H,P,46755
2006,H6SC05103,2006,2006,C00414128,H,P,46775
2006,H6SC05111,2006,2006,C00416461,H,P,46777
2006,H6SC05111,2006,2006,C00420265,N,J,46778
2006,H6SC05111,2006,2006,C00423590,N,J,46779
2006,H6SC05111,2006,2006,C00426247,H,J,46780
2006,H6SD00127,2006,2006,C00423541,H,P,46865
2006,H6TN00083,2006,2006,C00419226,H,P,46899
2006,H6TN01180,2006,2006,C00318584,H,P,46950
2006,H6TN01206,2006,2006,C00422113,H,P,46957
2006,H6TN01313,2006,2006,C00421891,H,P,46977
2006,H6TN01321,2006,2006,C00422311,H,P,46979
2006,H6TN01347,2006,2006,C00423038,H,P,46982
2006,H6TN01354,2006,2006,C00423392,H,P,46984
2006,H6TN01362,2006,2006,C00423210,H,P,46986
2006,H6TN01370,2006,2006,C00423509,H,P,46988
2006,H6TN01388,2006,2006,C00424101,H,P,46990
2006,H6TN01396,2006,2006,C00425132,H,P,46992
2006,H6TN01404,2006,2006,C00426783,H,P,46993
2006,H6TN01420,2006,2006,C00426148,H,P,46996
2006,H6TN01461,2006,2006,C00425587,H,P,47001
2006,H6TN01479,2006,2006,C00429068,H,P,47002
2006,H6TN02139,2006,2006,C00426429,H,P,47047
2006,H6TN03111,2006,2006,C00415760,H,P,47074
2006,H6TN03129,2006,2006,C00424432,H,P,47076
2006,H6TN04150,2006,2006,C00414482,H,P,47109
2006,H6TN05264,2006,2006,C00419317,H,P,47159
2006,H6TN05280,2006,2006,C00426304,H,P,47162
2006,H6TN07070,2006,2006,C00420067,H,P,47200
2006,H6TN07088,2006,2006,C00423053,H,P,47202
2006,H6TN08136,2006,2006,C00420315,H,P,47244
2006,H6TN09068,2006,2006,C00422980,H,P,47265
2006,H6TN09191,2006,2006,C00412114,H,P,47286
2006,H6TN09209,2006,2006,C00414250,H,P,47288
2006,H6TN09217,2006,2006,C00415638,H,P,47290
2006,H6TN09225,2006,2006,C00416123,H,P,47292
2006,H6TN09233,2006,2006,C00417071,H,P,47294
2006,H6TN09241,2006,2006,C00416834,H,P,47296
2006,H6TN09258,2006,2006,C00418780,H,P,47298
2006,H6TN09266,2006,2006,C00419309,H,P,47300
2006,H6TN09274,2006,2006,C00419895,H,P,47301
2006,H6TN09282,2006,2006,C00420505,H,P,47303
2006,H6TN09290,2006,2006,C00421248,H,P,47305
2006,H6TN09308,2006,2006,C00421578,H,P,47307
2006,H6TN09316,2006,2006,C00421859,H,P,47308
2006,H6TN09332,2006,2006,C00423921,H,P,47311
2006,H6TN09373,2006,2006,C00426932,H,P,47316
2006,H6TN09381,2006,2006,C00426262,H,P,47318
2006,H6TX00115,2006,2006,C00309237,H,P,47336
2006,H6TX00123,2006,2006,C00419499,H,P,47338
2006,H6TX01162,2004,2006,C00308429,H,P,47430
2006,H6TX01162,2004,2006,C00386342,X,J,47431
2006,H6TX01196,2006,2006,C00417923,H,P,47434
2006,H6TX02079,1998,2006,C00304220,H,P,47473
2006,H6TX02095,2004,2006,C00308387,H,P,47480
2006,H6TX02145,2006,2006,C00419671,H,P,47486
2006,H6TX03119,2006,2006,C00417782,H,P,47506
2006,H6TX03143,2006,2006,C00420240,H,P,47509
2006,H6TX04083,2006,2006,C00416172,H,P,47541
2006,H6TX05148,2006,2006,C00413443,H,P,47578
2006,H6TX06112,2006,2006,C00416958,H,P,47623
2006,H6TX07094,2006,2006,C00416370,H,P,47651
2006,H6TX07102,2006,2006,C00416487,H,P,47652
2006,H6TX08100,2006,2006,C00311043,H,P,47691
2006,H6TX09033,2006,2006,C00328997,H,P,47741
2006,H6TX09033,2006,2006,C00386342,X,J,47742
2006,H6TX09033,2006,2006,C00414714,N,J,47743
2006,H6TX09033,2006,2006,C00416941,N,J,47744
2006,H6TX09033,2006,2006,C00420786,N,J,47745
2006,H6TX10072,2004,2006,C00395731,H,P,47785
2006,H6TX10098,2006,2006,C00414615,H,P,47787
2006,H6TX10106,2006,2006,C00416057,H,P,47789
2006,H6TX10114,2006,2006,C00416198,H,P,47790
2006,H6TX10122,2006,2006,C00418335,H,P,47791
2006,H6TX12060,2006,2006,C00310532,H,P,47858
2006,H6TX12094,2006,2006,C00428656,H,P,47862
2006,H6TX13100,2006,2006,C00421107,H,P,47897
2006,H6TX14033,1996,2006,C00198960,H,P,47919
2006,H6TX14090,2006,2006,C00413104,H,P,47933
2006,H6TX14108,2006,2006,C00419382,H,P,47935
2006,H6TX15055,2006,2006,C00310896,H,P,47962
2006,H6TX15113,2006,2006,C00427708,H,P,47977
2006,H6TX15113,2006,2006,C00418509,H,A,47978
2006,H6TX17051,2006,2006,C00412908,H,P,48027
2006,H6TX17069,2006,2006,C00414300,H,P,48028
2006,H6TX17069,2006,2006,C00427641,H,J,48029
2006,H6TX17077,2006,2006,C00414789,H,P,48032
2006,H6TX18117,2006,2006,C00420836,H,P,48058
2006,H6TX19073,2006,2006,C00416768,H,P,48086
2006,H6TX21012,2006,2006,C00197160,H,P,48151
2006,H6TX21095,2004,2006,C00401281,H,P,48194
2006,H6TX21178,2006,2006,C00420083,H,P,48219
2006,H6TX21194,2006,2006,C00429167,H,P,48222
2006,H6TX22101,2006,2006,C00305342,H,P,48254
2006,H6TX22119,2006,2006,C00417881,H,P,48256
2006,H6TX22127,2006,2006,C00418244,H,P,48258
2006,H6TX22168,2006,2006,C00424937,H,P,48263
2006,H6TX22176,2006,2006,C00423707,H,P,48265
2006,H6TX22184,2006,2006,C00423384,H,P,48267
2006,H6TX22192,2006,2006,C00424754,H,P,48269
2006,H6TX22200,2006,2006,C00425504,H,P,48270
2006,H6TX22218,2006,2006,C00430496,H,P,48273
2006,H6TX22226,2006,2006,C00429100,H,P,48275
2006,H6TX23109,2006,2006,C00424028,H,P,48300
2006,H6TX23125,2006,2006,C00428169,H,P,48302
2006,H6TX23141,2006,2006,C00428532,H,P,48304
2006,H6TX23158,2006,2006,C00428342,H,P,48306
2006,H6TX23166,2006,2006,C00428771,H,P,48308
2006,H6TX24057,2004,2006,C00166694,H,P,48363
2006,H6TX24057,2004,2006,C00386342,X,J,48364
2006,H6TX25146,2006,2006,C00429431,H,P,48402
2006,H6TX26060,2006,2006,C00419697,H,P,48413
2006,H6TX26078,2006,2006,C00423129,H,P,48415
2006,H6TX28025,2006,2006,C00413500,H,P,48427
2006,H6TX28058,2006,2006,C00428193,H,P,48431
2006,H6TX29049,2006,2006,C00415570,H,P,48441
2006,H6TX30088,2006,2006,C00415307,H,P,48457
2006,H6TX30096,2006,2006,C00417626,H,P,48458
2006,H6TX30104,2006,2006,C00418723,H,P,48460
2006,H6TX30112,2006,2006,C00419614,H,P,48462
2006,H6TX31011,2006,2006,C00411371,H,P,48465
2006,H6TX32019,2006,2006,C00418194,H,P,48468
2006,H6UT01095,2006,2006,C00422212,H,P,48495
2006,H6UT01103,2006,2006,C00430025,H,P,48497
2006,H6UT02325,2006,2006,C00415406,H,P,48584
2006,H6UT02333,2006,2006,C00417204,H,P,48585
2006,H6UT02341,2006,2006,C00422618,H,P,48587
2006,H6UT03042,2006,2006,C00393181,H,J,48609
2006,H6UT03042,2006,2006,C00344705,H,P,48608
2006,H6UT03109,2006,2006,C00415414,H,P,48619
2006,H6UT03117,2006,2006,C00421693,H,P,48621
2006,H6UT03141,2006,2006,C00425819,H,P,48624
2006,H6VA01117,2006,2006,C00256925,H,P,48664
2006,H6VA01141,2006,2006,C00423194,H,P,48669
2006,H6VA01158,2006,2006,C00419507,H,P,48671
2006,H6VA01166,2006,2006,C00428284,H,P,48673
2006,H6VA02057,2000,2006,C00200873,H,P,48707
2006,H6VA02081,2006,2006,C00413807,H,P,48718
2006,H6VA02099,2006,2006,C00417238,H,P,48719
2006,H6VA02099,2006,2006,C00429605,Y,J,48720
2006,H6VA05068,2006,2006,C00315986,H,P,48795
2006,H6VA05092,2006,2006,C00420752,H,P,48800
2006,H6VA06116,2006,2006,C00426759,H,P,48820
2006,H6VA06124,2006,2006,C00426940,H,P,48822
2006,H6VA07106,2006,2006,C00426841,H,P,48841
2006,H6VA08195,2006,2006,C00411439,H,P,48901
2006,H6VA08203,2006,2006,C00418467,H,P,48903
2006,H6VA08211,2006,2006,C00421651,H,P,48905
2006,H6VA09052,2006,2006,C00418434,H,P,48935
2006,H6VA10050,2006,2006,C00166017,H,P,48981
2006,H6VA10175,2006,2006,C00417147,H,P,48997
2006,H6VA10183,2006,2006,C00418632,H,P,48999
2006,H6VA10183,2006,2006,C00429613,Y,J,49000
2006,H6VA10191,2006,2006,C00429654,H,P,49003
2006,H6VA11033,2006,2006,C00410852,H,P,49012
2006,H6VT00152,2006,2006,C00412056,H,P,49089
2006,H6VT00160,2006,2006,C00413179,H,P,49090
2006,H6VT00160,2006,2006,C00428482,H,J,49091
